C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_53_969.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_53_969.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_53_969.jpg, 0, 1, 0, 30.19031
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_077.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_077.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_077.jpg, 0, 1, 0, 30.19032
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_187.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_187.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_187.jpg, 0, 1, 0, 30.19025
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_291.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_291.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_291.jpg, 0, 1, 0, 30.1903
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_398.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_398.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_398.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_501.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_501.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_501.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_601.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_601.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_601.jpg, 0, 1, 0, 30.19032
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_715.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_715.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_715.jpg, -0.255834, 1, 0, 30.17541
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_817.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_817.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_817.jpg, 0, 1, 0, 30.18903
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_54_927.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_54_927.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_54_927.jpg, 0, 1, 0, 30.19016
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_033.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_033.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_033.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_137.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_137.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_137.jpg, 0.06339598, 1, 0, 30.19043
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_244.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_244.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_244.jpg, 0, 1, 0, 30.19022
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_352.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_352.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_352.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_458.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_458.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_458.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_560.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_560.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_560.jpg, 0, 1, 0, 30.1903
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_664.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_664.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_664.jpg, -0.3133128, 1, 0, 30.1663
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_769.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_769.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_769.jpg, -0.0002291948, 1, 0, 30.18884
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_871.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_871.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_871.jpg, 0, 1, 0, 30.19002
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_55_984.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_55_984.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_55_984.jpg, 0.1755114, 1, 0, 30.17986
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_094.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_094.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_094.jpg, 0, 1, 0, 30.19012
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_203.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_203.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_203.jpg, 0, 1, 0, 30.19026
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_311.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_311.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_311.jpg, 0, 1, 0, 30.19028
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_423.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_423.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_423.jpg, 0, 1, 0, 30.19031
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_534.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_534.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_534.jpg, 0, 1, 0, 30.19038
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_643.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_643.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_643.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_754.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_754.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_754.jpg, 0, 1, 0, 30.1903
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_861.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_861.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_861.jpg, 0, 1, 0, 30.19033
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_56_967.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_56_967.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_56_967.jpg, 0, 1, 0, 30.19027
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_074.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_074.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_074.jpg, 0, 1, 0, 30.19032
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_181.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_181.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_181.jpg, 0, 1, 0, 30.19027
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_291.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_291.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_291.jpg, 0, 1, 0, 30.19035
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_398.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_398.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_398.jpg, -0.0711873, 1, 0, 30.18898
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_507.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_507.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_507.jpg, -0.299169, 1, 0, 30.17291
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_612.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_612.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_612.jpg, 0, 1, 0, 30.18789
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_716.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_716.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_716.jpg, 0, 1, 0, 30.18995
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_819.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_819.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_819.jpg, 0, 1, 0, 30.18943
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_57_922.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_57_922.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_57_922.jpg, 0, 1, 0, 30.19014
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_024.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_024.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_024.jpg, 0, 1, 0, 30.18913
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_129.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_129.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_129.jpg, 0, 1, 0, 30.19022
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_238.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_238.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_238.jpg, 0, 1, 0, 30.19011
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_349.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_349.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_349.jpg, 0, 1, 0, 30.19013
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_456.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_456.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_456.jpg, 0.152085, 1, 0, 30.18411
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_564.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_564.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_564.jpg, 0, 1, 0, 30.18939
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_668.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_668.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_668.jpg, 0, 1, 0, 30.1901
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_774.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_774.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_774.jpg, 0, 1, 0, 30.19022
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_875.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_875.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_875.jpg, 0, 1, 0, 30.19024
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_58_983.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_58_983.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_58_983.jpg, 0, 1, 0, 30.19024
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_093.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_093.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_093.jpg, 0, 1, 0, 30.19043
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_199.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_199.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_199.jpg, 0, 1, 0, 30.19045
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_302.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_302.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_302.jpg, 0, 1, 0, 30.18966
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_412.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_412.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_412.jpg, 0, 1, 0, 30.1905
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_521.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_521.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_521.jpg, 0, 1, 0, 30.19048
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_630.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_630.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_630.jpg, 0, 1, 0, 30.19051
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_733.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_733.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_733.jpg, 0, 1, 0, 30.19048
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_841.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_841.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_841.jpg, 0, 1, 0, 30.19044
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_49_59_951.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_49_59_951.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_49_59_951.jpg, 0, 1, 0, 30.19048
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_053.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_053.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_053.jpg, -0.1612506, 1, 0, 30.18303
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_162.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_162.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_162.jpg, -0.3374988, 1, 0, 30.16609
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_271.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_271.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_271.jpg, 0, 1, 0, 30.1881
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_378.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_378.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_378.jpg, 0, 1, 0, 30.19
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_483.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_483.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_483.jpg, 0, 1, 0, 30.19022
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_585.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_585.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_585.jpg, 0, 1, 0, 30.19044
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_693.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_693.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_693.jpg, 0, 1, 0, 30.19028
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_797.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_797.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_797.jpg, 0, 1, 0, 30.19032
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_00_903.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_00_903.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_00_903.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_01_006.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_01_006.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_01_006.jpg, 0, 1, 0, 30.19033
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_01_108.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_01_108.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_01_108.jpg, 0, 1, 0, 30.19026
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_01_211.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_01_211.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_01_211.jpg, 0, 1, 0, 30.19029
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_01_318.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_01_318.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_01_318.jpg, 0, 1, 0, 30.19028
C:\Users\thewo\Downloads\simulator-windows-64\IMG\center_2023_04_07_12_50_01_427.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\left_2023_04_07_12_50_01_427.jpg, C:\Users\thewo\Downloads\simulator-windows-64\IMG\right_2023_04_07_12_50_01_427.jpg, 0, 1, 0, 30.19033
